AGENCY	Site	Date	Q	Status
USGS	11523200	2004-01-19	360	A
USGS	11523200	2004-01-20	346	A
USGS	11523200	2004-01-21	329	A
USGS	11523200	2004-01-22	311	A
USGS	11523200	2004-01-23	301	A
USGS	11523200	2004-01-24	292	A
USGS	11523200	2004-01-25	268	A
USGS	11523200	2004-01-26	255	A
USGS	11523200	2004-01-27	253	A
USGS	11523200	2004-01-28	236	A
USGS	11523200	2004-01-29	229	A
USGS	11523200	2004-01-30	251	A
USGS	11523200	2004-01-31	250	A
USGS	11523200	2004-02-01	244	A
USGS	11523200	2004-02-02	251	A
USGS	11523200	2004-02-03	242	A
USGS	11523200	2004-02-04	233	A
USGS	11523200	2004-02-05	225	A
USGS	11523200	2004-02-06	225	A
USGS	11523200	2004-02-07	221	A
USGS	11523200	2004-02-08	214	A
USGS	11523200	2004-02-09	211	A
USGS	11523200	2004-02-10	211	A
USGS	11523200	2004-02-11	219	A
USGS	11523200	2004-02-12	232	A
USGS	11523200	2004-02-13	243	A
USGS	11523200	2004-02-14	253	A
USGS	11523200	2004-02-15	278	A
USGS	11523200	2004-02-16	716	A
USGS	11523200	2004-02-17	5760	A
USGS	11523200	2004-02-18	3590	A
USGS	11523200	2004-02-19	1690	A
USGS	11523200	2004-02-20	1150	A
USGS	11523200	2004-02-21	895	A
USGS	11523200	2004-02-22	792	A
USGS	11523200	2004-02-23	703	A
USGS	11523200	2004-02-24	730	A
USGS	11523200	2004-02-25	854	A
USGS	11523200	2004-02-26	903	A
USGS	11523200	2004-02-27	710	A
USGS	11523200	2004-02-28	591	A
USGS	11523200	2004-02-29	531	A
USGS	11523200	2004-03-01	534	A
USGS	11523200	2004-03-02	481	A
USGS	11523200	2004-03-03	447	A
USGS	11523200	2004-03-04	429	A
USGS	11523200	2004-03-05	446	A
USGS	11523200	2004-03-06	459	A
USGS	11523200	2004-03-07	533	A
USGS	11523200	2004-03-08	797	A
USGS	11523200	2004-03-09	1140	A
USGS	11523200	2004-03-10	1350	A
USGS	11523200	2004-03-11	1250	A
USGS	11523200	2004-03-12	1310	A
USGS	11523200	2004-03-13	1350	A
USGS	11523200	2004-03-14	1400	A
USGS	11523200	2004-03-15	1480	A
USGS	11523200	2004-03-16	1460	A
USGS	11523200	2004-03-17	1480	A
USGS	11523200	2004-03-18	1570	A
USGS	11523200	2004-03-19	1500	A
USGS	11523200	2004-03-20	1260	A
USGS	11523200	2004-03-21	1410	A
USGS	11523200	2004-03-22	1610	A
USGS	11523200	2004-03-23	1670	A
USGS	11523200	2004-03-24	1470	A
USGS	11523200	2004-03-25	1240	A
USGS	11523200	2004-03-26	989	A
USGS	11523200	2004-03-27	871	A
USGS	11523200	2004-03-28	834	A
USGS	11523200	2004-03-29	981	A
USGS	11523200	2004-03-30	1400	A
USGS	11523200	2004-03-31	1200	A
USGS	11523200	2004-04-01	1010	A
USGS	11523200	2004-04-02	879	A
USGS	11523200	2004-04-03	933	A
USGS	11523200	2004-04-04	1150	A
USGS	11523200	2004-04-05	1290	A
USGS	11523200	2004-04-06	1280	A
USGS	11523200	2004-04-07	1270	A
USGS	11523200	2004-04-08	1260	A
USGS	11523200	2004-04-09	1320	A
USGS	11523200	2004-04-10	1330	A
USGS	11523200	2004-04-11	1330	A
USGS	11523200	2004-04-12	1360	A
USGS	11523200	2004-04-13	1370	A
USGS	11523200	2004-04-14	1200	A
USGS	11523200	2004-04-15	981	A
USGS	11523200	2004-04-16	832	A
USGS	11523200	2004-04-17	726	A
USGS	11523200	2004-04-18	650	A
USGS	11523200	2004-04-19	633	A
USGS	11523200	2004-04-20	676	A
USGS	11523200	2004-04-21	694	A
USGS	11523200	2004-04-22	656	A
USGS	11523200	2004-04-23	666	A
USGS	11523200	2004-04-24	742	A
USGS	11523200	2004-04-25	902	A
USGS	11523200	2004-04-26	1240	A
USGS	11523200	2004-04-27	1610	A
USGS	11523200	2004-04-28	1580	A
USGS	11523200	2004-04-29	1280	A
USGS	11523200	2004-04-30	1210	A
USGS	11523200	2004-05-01	1320	A
USGS	11523200	2004-05-02	1480	A
USGS	11523200	2004-05-03	1660	A
USGS	11523200	2004-05-04	1600	A
USGS	11523200	2004-05-05	1440	A
USGS	11523200	2004-05-06	1310	A
USGS	11523200	2004-05-07	1190	A
USGS	11523200	2004-05-08	1060	A
USGS	11523200	2004-05-09	945	A
USGS	11523200	2004-05-10	917	A
USGS	11523200	2004-05-11	787	A
USGS	11523200	2004-05-12	709	A
USGS	11523200	2004-05-13	718	A
USGS	11523200	2004-05-14	775	A
USGS	11523200	2004-05-15	873	A
USGS	11523200	2004-05-16	871	A
USGS	11523200	2004-05-17	830	A
USGS	11523200	2004-05-18	875	A
USGS	11523200	2004-05-19	775	A
USGS	11523200	2004-05-20	768	A
USGS	11523200	2004-05-21	779	A
USGS	11523200	2004-05-22	807	A
USGS	11523200	2004-05-23	763	A
USGS	11523200	2004-05-24	705	A
USGS	11523200	2004-05-25	704	A
USGS	11523200	2004-05-26	769	A
USGS	11523200	2004-05-27	859	A
USGS	11523200	2004-05-28	765	A
USGS	11523200	2004-05-29	639	A
USGS	11523200	2004-05-30	598	A
USGS	11523200	2004-05-31	601	A
USGS	11523200	2004-06-01	603	A
USGS	11523200	2004-06-02	638	A
USGS	11523200	2004-06-03	657	A
USGS	11523200	2004-06-04	645	A
USGS	11523200	2004-06-05	592	A
USGS	11523200	2004-06-06	520	A
USGS	11523200	2004-06-07	455	A
USGS	11523200	2004-06-08	397	A
USGS	11523200	2004-06-09	353	A
USGS	11523200	2004-06-10	342	A
USGS	11523200	2004-06-11	333	A
USGS	11523200	2004-06-12	323	A
USGS	11523200	2004-06-13	328	A
USGS	11523200	2004-06-14	323	A
USGS	11523200	2004-06-15	309	A
USGS	11523200	2004-06-16	308	A
USGS	11523200	2004-06-17	288	A
USGS	11523200	2004-06-18	272	A
USGS	11523200	2004-06-19	259	A
USGS	11523200	2004-06-20	240	A
USGS	11523200	2004-06-21	225	A
USGS	11523200	2004-06-22	219	A
USGS	11523200	2004-06-23	213	A
USGS	11523200	2004-06-24	197	A
USGS	11523200	2004-06-25	185	A
USGS	11523200	2004-06-26	177	A
USGS	11523200	2004-06-27	169	A
USGS	11523200	2004-06-28	168	A
USGS	11523200	2004-06-29	168	A
USGS	11523200	2004-06-30	167	A
USGS	11523200	2004-07-01	159	A
USGS	11523200	2004-07-02	151	A
USGS	11523200	2004-07-03	142	A
USGS	11523200	2004-07-04	138	A
USGS	11523200	2004-07-05	129	A
USGS	11523200	2004-07-06	120	A
USGS	11523200	2004-07-07	116	A
USGS	11523200	2004-07-08	111	A
USGS	11523200	2004-07-09	109	A
USGS	11523200	2004-07-10	109	A
USGS	11523200	2004-07-11	105	A
USGS	11523200	2004-07-12	102	A
USGS	11523200	2004-07-13	94.2	A
USGS	11523200	2004-07-14	88.5	A
USGS	11523200	2004-07-15	87.6	A
USGS	11523200	2004-07-16	84.7	A
USGS	11523200	2004-07-17	82.2	A
USGS	11523200	2004-07-18	80.6	A
USGS	11523200	2004-07-19	81.7	A
USGS	11523200	2004-07-20	81.6	A
USGS	11523200	2004-07-21	76.8	A
USGS	11523200	2004-07-22	72.4	A
USGS	11523200	2004-07-23	69.8	A
USGS	11523200	2004-07-24	67.9	A
USGS	11523200	2004-07-25	68.0	A
USGS	11523200	2004-07-26	65.6	A
USGS	11523200	2004-07-27	63.9	A
USGS	11523200	2004-07-28	63.6	A
USGS	11523200	2004-07-29	62.1	A
USGS	11523200	2004-07-30	57.5	A
USGS	11523200	2004-07-31	59.5	A
USGS	11523200	2004-08-01	58.2	A
USGS	11523200	2004-08-02	59.8	A
USGS	11523200	2004-08-03	61.6	A
USGS	11523200	2004-08-04	60.1	A
USGS	11523200	2004-08-05	57.5	A
USGS	11523200	2004-08-06	58.7	A
USGS	11523200	2004-08-07	56.1	A
USGS	11523200	2004-08-08	52.6	A
USGS	11523200	2004-08-09	49.5	A
USGS	11523200	2004-08-10	49.8	A
USGS	11523200	2004-08-11	48.6	A
USGS	11523200	2004-08-12	48.2	A
USGS	11523200	2004-08-13	49.5	A
USGS	11523200	2004-08-14	50.1	A
USGS	11523200	2004-08-15	49.4	A
USGS	11523200	2004-08-16	42.3	A
USGS	11523200	2004-08-17	46.5	A
USGS	11523200	2004-08-18	46.0	A
USGS	11523200	2004-08-19	44.8	A
USGS	11523200	2004-08-20	44.4	A
USGS	11523200	2004-08-21	45.7	A
USGS	11523200	2004-08-22	45.6	A
USGS	11523200	2004-08-23	51.7	A
USGS	11523200	2004-08-24	53.6	A
USGS	11523200	2004-08-25	52.0	A
USGS	11523200	2004-08-26	51.4	A
USGS	11523200	2004-08-27	49.0	A:e
USGS	11523200	2004-08-28	46.0	A:e
USGS	11523200	2004-08-29	42.0	A:e
USGS	11523200	2004-08-30	40.0	A:e
USGS	11523200	2004-08-31	39.0	A:e
USGS	11523200	2004-09-01	39.0	A:e
USGS	11523200	2004-09-02	38.0	A:e
USGS	11523200	2004-09-03	38.0	A:e
USGS	11523200	2004-09-04	37.0	A:e
USGS	11523200	2004-09-05	37.0	A:e
USGS	11523200	2004-09-06	36.0	A:e
USGS	11523200	2004-09-07	35.0	A:e
USGS	11523200	2004-09-08	35.0	A:e
USGS	11523200	2004-09-09	34.0	A:e
USGS	11523200	2004-09-10	34.0	A:e
USGS	11523200	2004-09-11	33.0	A:e
USGS	11523200	2004-09-12	32.0	A:e
USGS	11523200	2004-09-13	32.0	A:e
USGS	11523200	2004-09-14	32.0	A:e
USGS	11523200	2004-09-15	33.0	A:e
USGS	11523200	2004-09-16	34.0	A:e
USGS	11523200	2004-09-17	37.0	A:e
USGS	11523200	2004-09-18	41.0	A:e
USGS	11523200	2004-09-19	47.0	A:e
USGS	11523200	2004-09-20	47.0	A:e
USGS	11523200	2004-09-21	47.0	A:e
USGS	11523200	2004-09-22	46.0	A:e
USGS	11523200	2004-09-23	45.0	A:e
USGS	11523200	2004-09-24	45.8	A
USGS	11523200	2004-09-25	44.6	A
USGS	11523200	2004-09-26	42.2	A
USGS	11523200	2004-09-27	41.3	A
USGS	11523200	2004-09-28	40.6	A
USGS	11523200	2004-09-29	38.7	A
USGS	11523200	2004-09-30	37.8	A
USGS	11523200	2004-10-01	36.0	A
USGS	11523200	2004-10-02	34.4	A
USGS	11523200	2004-10-03	34.0	A
USGS	11523200	2004-10-04	32.3	A
USGS	11523200	2004-10-05	31.6	A
USGS	11523200	2004-10-06	31.7	A
USGS	11523200	2004-10-07	31.9	A
USGS	11523200	2004-10-08	32.7	A
USGS	11523200	2004-10-09	37.0	A
USGS	11523200	2004-10-10	37.4	A
USGS	11523200	2004-10-11	36.3	A
USGS	11523200	2004-10-12	34.7	A
USGS	11523200	2004-10-13	33.4	A
USGS	11523200	2004-10-14	33.0	A
USGS	11523200	2004-10-15	32.6	A
USGS	11523200	2004-10-16	32.5	A
USGS	11523200	2004-10-17	63.7	A
USGS	11523200	2004-10-18	86.3	A
USGS	11523200	2004-10-19	225	A
USGS	11523200	2004-10-20	131	A
USGS	11523200	2004-10-21	92.9	A
USGS	11523200	2004-10-22	81.8	A
USGS	11523200	2004-10-23	152	A
USGS	11523200	2004-10-24	122	A
USGS	11523200	2004-10-25	93.4	A
USGS	11523200	2004-10-26	139	A
USGS	11523200	2004-10-27	107	A
USGS	11523200	2004-10-28	94.5	A
USGS	11523200	2004-10-29	98.9	A
USGS	11523200	2004-10-30	101	A
USGS	11523200	2004-10-31	94.8	A
USGS	11523200	2004-11-01	84.4	A
USGS	11523200	2004-11-02	81.2	A
USGS	11523200	2004-11-03	96.1	A
USGS	11523200	2004-11-04	89.2	A
USGS	11523200	2004-11-05	82.6	A
USGS	11523200	2004-11-06	79.5	A
USGS	11523200	2004-11-07	78.7	A
USGS	11523200	2004-11-08	82.4	A
USGS	11523200	2004-11-09	88.4	A
USGS	11523200	2004-11-10	104	A
USGS	11523200	2004-11-11	111	A
USGS	11523200	2004-11-12	98.9	A
USGS	11523200	2004-11-13	92.2	A
USGS	11523200	2004-11-14	89.3	A
USGS	11523200	2004-11-15	84.0	A
USGS	11523200	2004-11-16	87.6	A
USGS	11523200	2004-11-17	90.9	A
USGS	11523200	2004-11-18	83.7	A
USGS	11523200	2004-11-19	78.2	A
USGS	11523200	2004-11-20	74.4	A
USGS	11523200	2004-11-21	71.6	A
USGS	11523200	2004-11-22	70.9	A
USGS	11523200	2004-11-23	69.6	A
USGS	11523200	2004-11-24	68.8	A
USGS	11523200	2004-11-25	78.3	A
USGS	11523200	2004-11-26	96.7	A
USGS	11523200	2004-11-27	90.0	A
USGS	11523200	2004-11-28	78.8	A
USGS	11523200	2004-11-29	73.4	A
USGS	11523200	2004-11-30	75.5	A
USGS	11523200	2004-12-01	72.6	A
USGS	11523200	2004-12-02	69.0	A
USGS	11523200	2004-12-03	68.8	A
USGS	11523200	2004-12-04	70.4	A
USGS	11523200	2004-12-05	68.8	A
USGS	11523200	2004-12-06	77.7	A
USGS	11523200	2004-12-07	95.1	A
USGS	11523200	2004-12-08	181	A
USGS	11523200	2004-12-09	454	A
USGS	11523200	2004-12-10	393	A
USGS	11523200	2004-12-11	313	A
USGS	11523200	2004-12-12	273	A
USGS	11523200	2004-12-13	299	A
USGS	11523200	2004-12-14	343	A
USGS	11523200	2004-12-15	316	A
USGS	11523200	2004-12-16	267	A
USGS	11523200	2004-12-17	241	A
USGS	11523200	2004-12-18	245	A
USGS	11523200	2004-12-19	270	A
USGS	11523200	2004-12-20	280	A
USGS	11523200	2004-12-21	249	A
USGS	11523200	2004-12-22	220	A
USGS	11523200	2004-12-23	200	A
USGS	11523200	2004-12-24	184	A
